long,lat,order,hole,piece,id,group
-117.03035231,44.24933637,4007,FALSE,1,idaho,Idaho.1
-117.05202731,44.23155637,4008,FALSE,1,idaho,Idaho.1
-117.08138731,44.24384637,4009,FALSE,1,idaho,Idaho.1
-117.10056031,44.26707837,4010,FALSE,1,idaho,Idaho.1
-117.11269231,44.26980537,4011,FALSE,1,idaho,Idaho.1
-117.14327931,44.25063237,4012,FALSE,1,idaho,Idaho.1
-117.17072331,44.25333237,4013,FALSE,1,idaho,Idaho.1
-117.21357231,44.28471937,4014,FALSE,1,idaho,Idaho.1
-117.21745531,44.30066537,4015,FALSE,1,idaho,Idaho.1
-117.20160231,44.33943837,4016,FALSE,1,idaho,Idaho.1
-117.23692131,44.38998237,4017,FALSE,1,idaho,Idaho.1
-117.21722131,44.42785537,4018,FALSE,1,idaho,Idaho.1
-117.22441031,44.47298737,4019,FALSE,1,idaho,Idaho.1
-117.20396231,44.48578537,4020,FALSE,1,idaho,Idaho.1
-117.18739131,44.51180537,4021,FALSE,1,idaho,Idaho.1
-117.14516031,44.53465537,4022,FALSE,1,idaho,Idaho.1
-117.14394031,44.55928737,4023,FALSE,1,idaho,Idaho.1
-117.13050431,44.57252337,4024,FALSE,1,idaho,Idaho.1
-117.07935431,44.68933637,4025,FALSE,1,idaho,Idaho.1
-117.06651331,44.69755737,4026,FALSE,1,idaho,Idaho.1
-117.03957231,44.74911537,4027,FALSE,1,idaho,Idaho.1
-116.95149431,44.77603537,4028,FALSE,1,idaho,Idaho.1
-116.90962031,44.82894037,4029,FALSE,1,idaho,Idaho.1
-116.89736731,44.84855537,4030,FALSE,1,idaho,Idaho.1
-116.86707631,44.86860837,4031,FALSE,1,idaho,Idaho.1
-116.83539631,44.92014437,4032,FALSE,1,idaho,Idaho.1
-116.84755631,44.95485037,4033,FALSE,1,idaho,Idaho.1
-116.83139631,44.97263337,4034,FALSE,1,idaho,Idaho.1
-116.84815931,44.97174137,4035,FALSE,1,idaho,Idaho.1
-116.85588731,44.97996537,4036,FALSE,1,idaho,Idaho.1
-116.84809731,45.00004237,4037,FALSE,1,idaho,Idaho.1
-116.85451331,45.01694537,4038,FALSE,1,idaho,Idaho.1
-116.80730731,45.04975537,4039,FALSE,1,idaho,Idaho.1
-116.78721031,45.07575237,4040,FALSE,1,idaho,Idaho.1
-116.77809231,45.09948037,4041,FALSE,1,idaho,Idaho.1
-116.76126831,45.10630037,4042,FALSE,1,idaho,Idaho.1
-116.73658531,45.13730737,4043,FALSE,1,idaho,Idaho.1
-116.68881331,45.26235037,4044,FALSE,1,idaho,Idaho.1
-116.67226531,45.33541037,4045,FALSE,1,idaho,Idaho.1
-116.5657723,45.45986337,4046,FALSE,1,idaho,Idaho.1
-116.5545033,45.49364737,4047,FALSE,1,idaho,Idaho.1
-116.4785513,45.56605837,4048,FALSE,1,idaho,Idaho.1
-116.4704183,45.60625737,4049,FALSE,1,idaho,Idaho.1
-116.5149153,45.66449137,4050,FALSE,1,idaho,Idaho.1
-116.5282753,45.71072837,4051,FALSE,1,idaho,Idaho.1
-116.5606323,45.74742437,4052,FALSE,1,idaho,Idaho.1
-116.65439831,45.78063037,4053,FALSE,1,idaho,Idaho.1
-116.70318031,45.81916937,4054,FALSE,1,idaho,Idaho.1
-116.77370731,45.81976337,4055,FALSE,1,idaho,Idaho.1
-116.79126231,45.84586737,4056,FALSE,1,idaho,Idaho.1
-116.85647231,45.90359737,4057,FALSE,1,idaho,Idaho.1
-116.89819731,45.98051637,4058,FALSE,1,idaho,Idaho.1
-116.91913231,45.99517537,4059,FALSE,1,idaho,Idaho.1
-116.95772331,46.06568737,4060,FALSE,1,idaho,Idaho.1
-116.98721131,46.07850937,4061,FALSE,1,idaho,Idaho.1
-116.96163731,46.09727437,4062,FALSE,1,idaho,Idaho.1
-116.92942631,46.16548337,4063,FALSE,1,idaho,Idaho.1
-116.96749031,46.19755437,4064,FALSE,1,idaho,Idaho.1
-116.97272531,46.24930937,4065,FALSE,1,idaho,Idaho.1
-117.00164231,46.30244837,4066,FALSE,1,idaho,Idaho.1
-117.02797331,46.33542737,4067,FALSE,1,idaho,Idaho.1
-117.06418431,46.34869837,4068,FALSE,1,idaho,Idaho.1
-117.04447031,46.38857437,4069,FALSE,1,idaho,Idaho.1
-117.03855831,46.42798037,4070,FALSE,1,idaho,Idaho.1
-117.04192631,46.53660137,4071,FALSE,1,idaho,Idaho.1
-117.04096831,47.11931937,4072,FALSE,1,idaho,Idaho.1
-117.04239231,47.25850137,4073,FALSE,1,idaho,Idaho.1
-117.04179431,47.36144137,4074,FALSE,1,idaho,Idaho.1
-117.03747231,47.97109237,4075,FALSE,1,idaho,Idaho.1
-117.03886831,48.04618637,4076,FALSE,1,idaho,Idaho.1
-117.02911131,48.83807537,4077,FALSE,1,idaho,Idaho.1
-117.03204931,48.99993137,4078,FALSE,1,idaho,Idaho.1
-116.0635313,48.99995037,4079,FALSE,1,idaho,Idaho.1
-116.0566923,48.49866537,4080,FALSE,1,idaho,Idaho.1
-116.0554973,48.20848337,4081,FALSE,1,idaho,Idaho.1
-116.0534923,47.97619137,4082,FALSE,1,idaho,Idaho.1
-116.0253163,47.96493937,4083,FALSE,1,idaho,Idaho.1
-115.9989323,47.92514037,4084,FALSE,1,idaho,Idaho.1
-115.9378423,47.86712437,4085,FALSE,1,idaho,Idaho.1
-115.9039213,47.84107437,4086,FALSE,1,idaho,Idaho.1
-115.8698093,47.82745237,4087,FALSE,1,idaho,Idaho.1
-115.8493243,47.80518237,4088,FALSE,1,idaho,Idaho.1
-115.8367423,47.75628137,4089,FALSE,1,idaho,Idaho.1
-115.7905373,47.74483837,4090,FALSE,1,idaho,Idaho.1
-115.7757273,47.70973237,4091,FALSE,1,idaho,Idaho.1
-115.7336653,47.69555437,4092,FALSE,1,idaho,Idaho.1
-115.7340673,47.63987937,4093,FALSE,1,idaho,Idaho.1
-115.6982843,47.61608037,4094,FALSE,1,idaho,Idaho.1
-115.6920883,47.59072137,4095,FALSE,1,idaho,Idaho.1
-115.7428293,47.53369137,4096,FALSE,1,idaho,Idaho.1
-115.7015223,47.52089337,4097,FALSE,1,idaho,Idaho.1
-115.6927703,47.48954037,4098,FALSE,1,idaho,Idaho.1
-115.6401423,47.47523537,4099,FALSE,1,idaho,Idaho.1
-115.6431853,47.45779337,4100,FALSE,1,idaho,Idaho.1
-115.6560873,47.44918037,4101,FALSE,1,idaho,Idaho.1
-115.7324813,47.44530337,4102,FALSE,1,idaho,Idaho.1
-115.7501053,47.43396637,4103,FALSE,1,idaho,Idaho.1
-115.7503263,47.42247537,4104,FALSE,1,idaho,Idaho.1
-115.6664773,47.39916737,4105,FALSE,1,idaho,Idaho.1
-115.6387823,47.38004437,4106,FALSE,1,idaho,Idaho.1
-115.5995363,47.37000337,4107,FALSE,1,idaho,Idaho.1
-115.5555203,47.33461337,4108,FALSE,1,idaho,Idaho.1
-115.5230643,47.29198237,4109,FALSE,1,idaho,Idaho.1
-115.5019303,47.28164437,4110,FALSE,1,idaho,Idaho.1
-115.4266413,47.27437437,4111,FALSE,1,idaho,Idaho.1
-115.4082073,47.26359337,4112,FALSE,1,idaho,Idaho.1
-115.3436613,47.25502237,4113,FALSE,1,idaho,Idaho.1
-115.3252283,47.24515037,4114,FALSE,1,idaho,Idaho.1
-115.2962343,47.17955037,4115,FALSE,1,idaho,Idaho.1
-115.1930733,47.12402637,4116,FALSE,1,idaho,Idaho.1
-115.1724963,47.09757037,4117,FALSE,1,idaho,Idaho.1
-115.1486843,47.09174237,4118,FALSE,1,idaho,Idaho.1
-115.1355073,47.06355037,4119,FALSE,1,idaho,Idaho.1
-115.0813363,47.02652437,4120,FALSE,1,idaho,Idaho.1
-115.0556383,46.97335837,4121,FALSE,1,idaho,Idaho.1
-115.0373343,46.96300137,4122,FALSE,1,idaho,Idaho.1
-115.0015743,46.95880937,4123,FALSE,1,idaho,Idaho.1
-114.9647303,46.92521337,4124,FALSE,1,idaho,Idaho.1
-114.9241253,46.90716537,4125,FALSE,1,idaho,Idaho.1
-114.9405663,46.89088837,4126,FALSE,1,idaho,Idaho.1
-114.9484093,46.85244637,4127,FALSE,1,idaho,Idaho.1
-114.9023253,46.79943337,4128,FALSE,1,idaho,Idaho.1
-114.8666033,46.79704537,4129,FALSE,1,idaho,Idaho.1
-114.8407923,46.77553837,4130,FALSE,1,idaho,Idaho.1
-114.7940303,46.76653137,4131,FALSE,1,idaho,Idaho.1
-114.7778323,46.75571737,4132,FALSE,1,idaho,Idaho.1
-114.7829193,46.70304037,4133,FALSE,1,idaho,Idaho.1
-114.7481053,46.69513237,4134,FALSE,1,idaho,Idaho.1
-114.6984313,46.73376037,4135,FALSE,1,idaho,Idaho.1
-114.6738873,46.73472137,4136,FALSE,1,idaho,Idaho.1
-114.6259263,46.68710737,4137,FALSE,1,idaho,Idaho.1
-114.6450383,46.67092137,4138,FALSE,1,idaho,Idaho.1
-114.6447403,46.66082437,4139,FALSE,1,idaho,Idaho.1
-114.6108263,46.62904837,4140,FALSE,1,idaho,Idaho.1
-114.5403913,46.63789137,4141,FALSE,1,idaho,Idaho.1
-114.4847183,46.62357437,4142,FALSE,1,idaho,Idaho.1
-114.4415363,46.64571537,4143,FALSE,1,idaho,Idaho.1
-114.3840173,46.66159637,4144,FALSE,1,idaho,Idaho.1
-114.3346853,46.65422737,4145,FALSE,1,idaho,Idaho.1
-114.3247123,46.62283937,4146,FALSE,1,idaho,Idaho.1
-114.3433193,46.58788137,4147,FALSE,1,idaho,Idaho.1
-114.3501153,46.51738937,4148,FALSE,1,idaho,Idaho.1
-114.3604683,46.50612537,4149,FALSE,1,idaho,Idaho.1
-114.4107153,46.48737137,4150,FALSE,1,idaho,Idaho.1
-114.3840253,46.42817937,4151,FALSE,1,idaho,Idaho.1
-114.3970173,46.39954537,4152,FALSE,1,idaho,Idaho.1
-114.4097963,46.39291137,4153,FALSE,1,idaho,Idaho.1
-114.4317953,46.28471137,4154,FALSE,1,idaho,Idaho.1
-114.4737953,46.25296137,4155,FALSE,1,idaho,Idaho.1
-114.4728333,46.24378337,4156,FALSE,1,idaho,Idaho.1
-114.4395533,46.22025437,4157,FALSE,1,idaho,Idaho.1
-114.4408793,46.16896937,4158,FALSE,1,idaho,Idaho.1
-114.4670183,46.15526237,4159,FALSE,1,idaho,Idaho.1
-114.5096133,46.15741737,4160,FALSE,1,idaho,Idaho.1
-114.5189443,46.13606337,4161,FALSE,1,idaho,Idaho.1
-114.5065683,46.11614237,4162,FALSE,1,idaho,Idaho.1
-114.4773703,46.10735737,4163,FALSE,1,idaho,Idaho.1
-114.4560293,46.08222937,4164,FALSE,1,idaho,Idaho.1
-114.4657563,46.05081537,4165,FALSE,1,idaho,Idaho.1
-114.4943213,46.02341037,4166,FALSE,1,idaho,Idaho.1
-114.4745293,46.00976537,4167,FALSE,1,idaho,Idaho.1
-114.4844553,45.98980637,4168,FALSE,1,idaho,Idaho.1
-114.4124473,45.97197337,4169,FALSE,1,idaho,Idaho.1
-114.4052903,45.95397937,4170,FALSE,1,idaho,Idaho.1
-114.4294603,45.92147737,4171,FALSE,1,idaho,Idaho.1
-114.4135303,45.91065137,4172,FALSE,1,idaho,Idaho.1
-114.3928383,45.87088637,4173,FALSE,1,idaho,Idaho.1
-114.4075253,45.84645337,4174,FALSE,1,idaho,Idaho.1
-114.4432313,45.85262137,4175,FALSE,1,idaho,Idaho.1
-114.4738033,45.83946837,4176,FALSE,1,idaho,Idaho.1
-114.4991643,45.84268337,4177,FALSE,1,idaho,Idaho.1
-114.5173753,45.81006737,4178,FALSE,1,idaho,Idaho.1
-114.5635423,45.76239837,4179,FALSE,1,idaho,Idaho.1
-114.5419583,45.74599937,4180,FALSE,1,idaho,Idaho.1
-114.5349763,45.72299637,4181,FALSE,1,idaho,Idaho.1
-114.4975613,45.69440137,4182,FALSE,1,idaho,Idaho.1
-114.5107063,45.67405737,4183,FALSE,1,idaho,Idaho.1
-114.5017413,45.65239337,4184,FALSE,1,idaho,Idaho.1
-114.5646783,45.62427137,4185,FALSE,1,idaho,Idaho.1
-114.5409583,45.59639737,4186,FALSE,1,idaho,Idaho.1
-114.5609243,45.54874037,4187,FALSE,1,idaho,Idaho.1
-114.5273923,45.55819337,4188,FALSE,1,idaho,Idaho.1
-114.4965913,45.54664937,4189,FALSE,1,idaho,Idaho.1
-114.4627083,45.54784737,4190,FALSE,1,idaho,Idaho.1
-114.4335553,45.52763337,4191,FALSE,1,idaho,Idaho.1
-114.4190513,45.49900837,4192,FALSE,1,idaho,Idaho.1
-114.3714573,45.48574037,4193,FALSE,1,idaho,Idaho.1
-114.3502463,45.46338337,4194,FALSE,1,idaho,Idaho.1
-114.3264343,45.45742437,4195,FALSE,1,idaho,Idaho.1
-114.2622393,45.48585937,4196,FALSE,1,idaho,Idaho.1
-114.2478803,45.50294537,4197,FALSE,1,idaho,Idaho.1
-114.2419983,45.53529037,4198,FALSE,1,idaho,Idaho.1
-114.1948083,45.52791737,4199,FALSE,1,idaho,Idaho.1
-114.1726673,45.54392437,4200,FALSE,1,idaho,Idaho.1
-114.1320483,45.55038237,4201,FALSE,1,idaho,Idaho.1
-114.1181393,45.57112737,4202,FALSE,1,idaho,Idaho.1
-114.08296730000001,45.58637837,4203,FALSE,1,idaho,Idaho.1
-114.0565153,45.62514437,4204,FALSE,1,idaho,Idaho.1
-114.0180323,45.64077337,4205,FALSE,1,idaho,Idaho.1
-114.0109903,45.65251137,4206,FALSE,1,idaho,Idaho.1
-114.0198783,45.67237837,4207,FALSE,1,idaho,Idaho.1
-114.0094723,45.68633237,4208,FALSE,1,idaho,Idaho.1
-113.9711493,45.69737637,4209,FALSE,1,idaho,Idaho.1
-113.9641443,45.67937837,4210,FALSE,1,idaho,Idaho.1
-113.9266983,45.67121137,4211,FALSE,1,idaho,Idaho.1
-113.9235323,45.65512437,4212,FALSE,1,idaho,Idaho.1
-113.9021993,45.63725337,4213,FALSE,1,idaho,Idaho.1
-113.9033053,45.61349137,4214,FALSE,1,idaho,Idaho.1
-113.8520273,45.60956237,4215,FALSE,1,idaho,Idaho.1
-113.8224853,45.60063637,4216,FALSE,1,idaho,Idaho.1
-113.8037543,45.58372937,4217,FALSE,1,idaho,Idaho.1
-113.8337153,45.51490837,4218,FALSE,1,idaho,Idaho.1
-113.7809333,45.51686537,4219,FALSE,1,idaho,Idaho.1
-113.7723043,45.50705437,4220,FALSE,1,idaho,Idaho.1
-113.7691683,45.47770737,4221,FALSE,1,idaho,Idaho.1
-113.7856623,45.44563337,4222,FALSE,1,idaho,Idaho.1
-113.7750263,45.41017237,4223,FALSE,1,idaho,Idaho.1
-113.7413103,45.38238637,4224,FALSE,1,idaho,Idaho.1
-113.7390803,45.32153037,4225,FALSE,1,idaho,Idaho.1
-113.6887093,45.27778837,4226,FALSE,1,idaho,Idaho.1
-113.6901203,45.26228137,4227,FALSE,1,idaho,Idaho.1
-113.6455923,45.20679037,4228,FALSE,1,idaho,Idaho.1
-113.6009283,45.18099237,4229,FALSE,1,idaho,Idaho.1
-113.5940993,45.14974237,4230,FALSE,1,idaho,Idaho.1
-113.5715843,45.13454537,4231,FALSE,1,idaho,Idaho.1
-113.5743763,45.11771137,4232,FALSE,1,idaho,Idaho.1
-113.5522723,45.10754937,4233,FALSE,1,idaho,Idaho.1
-113.5102253,45.10783537,4234,FALSE,1,idaho,Idaho.1
-113.5206093,45.08206337,4235,FALSE,1,idaho,Idaho.1
-113.4901593,45.07121937,4236,FALSE,1,idaho,Idaho.1
-113.4863053,45.05832137,4237,FALSE,1,idaho,Idaho.1
-113.4554353,45.04334937,4238,FALSE,1,idaho,Idaho.1
-113.4588533,45.02744937,4239,FALSE,1,idaho,Idaho.1
-113.4410293,44.99819437,4240,FALSE,1,idaho,Idaho.1
-113.4487653,44.94952237,4241,FALSE,1,idaho,Idaho.1
-113.4634133,44.94077537,4242,FALSE,1,idaho,Idaho.1
-113.4873483,44.93957437,4243,FALSE,1,idaho,Idaho.1
-113.4961913,44.93067037,4244,FALSE,1,idaho,Idaho.1
-113.4455733,44.85123937,4245,FALSE,1,idaho,Idaho.1
-113.4213793,44.83369937,4246,FALSE,1,idaho,Idaho.1
-113.3500243,44.80756837,4247,FALSE,1,idaho,Idaho.1
-113.3406313,44.77900037,4248,FALSE,1,idaho,Idaho.1
-113.3186803,44.78022837,4249,FALSE,1,idaho,Idaho.1
-113.2571543,44.81048637,4250,FALSE,1,idaho,Idaho.1
-113.2403383,44.81184137,4251,FALSE,1,idaho,Idaho.1
-113.1382743,44.76143937,4252,FALSE,1,idaho,Idaho.1
-113.1274313,44.73737937,4253,FALSE,1,idaho,Idaho.1
-113.1017033,44.71517337,4254,FALSE,1,idaho,Idaho.1
-113.0989563,44.69591637,4255,FALSE,1,idaho,Idaho.1
-113.0731443,44.67552537,4256,FALSE,1,idaho,Idaho.1
-113.0542893,44.62428937,4257,FALSE,1,idaho,Idaho.1
-113.0830373,44.58268137,4258,FALSE,1,idaho,Idaho.1
-113.0396603,44.55629437,4259,FALSE,1,idaho,Idaho.1
-113.0378213,44.53295937,4260,FALSE,1,idaho,Idaho.1
-113.0077133,44.51061237,4261,FALSE,1,idaho,Idaho.1
-113.0203093,44.48177637,4262,FALSE,1,idaho,Idaho.1
-113.0066583,44.45261537,4263,FALSE,1,idaho,Idaho.1
-113.0120143,44.43771537,4264,FALSE,1,idaho,Idaho.1
-112.9852493,44.43554037,4265,FALSE,1,idaho,Idaho.1
-112.9382813,44.40719237,4266,FALSE,1,idaho,Idaho.1
-112.8873073,44.39285237,4267,FALSE,1,idaho,Idaho.1
-112.8707813,44.36997837,4268,FALSE,1,idaho,Idaho.1
-112.8442753,44.35363937,4269,FALSE,1,idaho,Idaho.1
-112.8173963,44.36420237,4270,FALSE,1,idaho,Idaho.1
-112.8187103,44.39481937,4271,FALSE,1,idaho,Idaho.1
-112.8266913,44.42108437,4272,FALSE,1,idaho,Idaho.1
-112.7962283,44.45801137,4273,FALSE,1,idaho,Idaho.1
-112.7798633,44.47392237,4274,FALSE,1,idaho,Idaho.1
-112.7337123,44.48432037,4275,FALSE,1,idaho,Idaho.1
-112.7143263,44.49693537,4276,FALSE,1,idaho,Idaho.1
-112.6531893,44.48080237,4277,FALSE,1,idaho,Idaho.1
-112.5393243,44.47749737,4278,FALSE,1,idaho,Idaho.1
-112.5018393,44.46299737,4279,FALSE,1,idaho,Idaho.1
-112.4585193,44.46883437,4280,FALSE,1,idaho,Idaho.1
-112.4207533,44.44928437,4281,FALSE,1,idaho,Idaho.1
-112.3675833,44.44927037,4282,FALSE,1,idaho,Idaho.1
-112.3405773,44.49718037,4283,FALSE,1,idaho,Idaho.1
-112.3425073,44.52510037,4284,FALSE,1,idaho,Idaho.1
-112.2823413,44.54170237,4285,FALSE,1,idaho,Idaho.1
-112.2566753,44.55997237,4286,FALSE,1,idaho,Idaho.1
-112.2303983,44.55949137,4287,FALSE,1,idaho,Idaho.1
-112.2177633,44.53849537,4288,FALSE,1,idaho,Idaho.1
-112.1996583,44.53144937,4289,FALSE,1,idaho,Idaho.1
-112.1241903,44.52825337,4290,FALSE,1,idaho,Idaho.1
-112.0998973,44.51823137,4291,FALSE,1,idaho,Idaho.1
-112.0593673,44.52861137,4292,FALSE,1,idaho,Idaho.1
-112.0270773,44.52284337,4293,FALSE,1,idaho,Idaho.1
-112.0236133,44.53504337,4294,FALSE,1,idaho,Idaho.1
-111.9778183,44.52967637,4295,FALSE,1,idaho,Idaho.1
-111.9403863,44.54972637,4296,FALSE,1,idaho,Idaho.1
-111.8725023,44.55626537,4297,FALSE,1,idaho,Idaho.1
-111.8078373,44.50398237,4298,FALSE,1,idaho,Idaho.1
-111.7926083,44.51846237,4299,FALSE,1,idaho,Idaho.1
-111.7669183,44.51882537,4300,FALSE,1,idaho,Idaho.1
-111.7169973,44.53376037,4301,FALSE,1,idaho,Idaho.1
-111.6848623,44.55075237,4302,FALSE,1,idaho,Idaho.1
-111.6052483,44.54298937,4303,FALSE,1,idaho,Idaho.1
-111.5672313,44.55286637,4304,FALSE,1,idaho,Idaho.1
-111.4902413,44.52869737,4305,FALSE,1,idaho,Idaho.1
-111.4825733,44.53614337,4306,FALSE,1,idaho,Idaho.1
-111.4593253,44.53792137,4307,FALSE,1,idaho,Idaho.1
-111.4628273,44.54994237,4308,FALSE,1,idaho,Idaho.1
-111.4929043,44.55118937,4309,FALSE,1,idaho,Idaho.1
-111.5145263,44.59319737,4310,FALSE,1,idaho,Idaho.1
-111.5017473,44.61597137,4311,FALSE,1,idaho,Idaho.1
-111.5076903,44.63768837,4312,FALSE,1,idaho,Idaho.1
-111.4701683,44.64071037,4313,FALSE,1,idaho,Idaho.1
-111.4582653,44.65255537,4314,FALSE,1,idaho,Idaho.1
-111.4606923,44.67002337,4315,FALSE,1,idaho,Idaho.1
-111.4808043,44.69141637,4316,FALSE,1,idaho,Idaho.1
-111.4754253,44.70216237,4317,FALSE,1,idaho,Idaho.1
-111.4436323,44.71317937,4318,FALSE,1,idaho,Idaho.1
-111.3950843,44.70886937,4319,FALSE,1,idaho,Idaho.1
-111.3849593,44.73769437,4320,FALSE,1,idaho,Idaho.1
-111.3723093,44.74508737,4321,FALSE,1,idaho,Idaho.1
-111.3499773,44.72617737,4322,FALSE,1,idaho,Idaho.1
-111.3192213,44.72786437,4323,FALSE,1,idaho,Idaho.1
-111.3154753,44.70519337,4324,FALSE,1,idaho,Idaho.1
-111.2956683,44.68293837,4325,FALSE,1,idaho,Idaho.1
-111.2702083,44.67380237,4326,FALSE,1,idaho,Idaho.1
-111.2706653,44.64221237,4327,FALSE,1,idaho,Idaho.1
-111.2239713,44.62690837,4328,FALSE,1,idaho,Idaho.1
-111.2197973,44.61798137,4329,FALSE,1,idaho,Idaho.1
-111.2342333,44.60256237,4330,FALSE,1,idaho,Idaho.1
-111.2195073,44.57317037,4331,FALSE,1,idaho,Idaho.1
-111.1787643,44.56485137,4332,FALSE,1,idaho,Idaho.1
-111.1702423,44.54518637,4333,FALSE,1,idaho,Idaho.1
-111.1343593,44.52790237,4334,FALSE,1,idaho,Idaho.1
-111.1289183,44.50075737,4335,FALSE,1,idaho,Idaho.1
-111.0946303,44.48612437,4336,FALSE,1,idaho,Idaho.1
-111.0515603,44.47332337,4337,FALSE,1,idaho,Idaho.1
-111.0504053,43.98255337,4338,FALSE,1,idaho,Idaho.1
-111.0467713,43.51552837,4339,FALSE,1,idaho,Idaho.1
-111.0474983,43.28473437,4340,FALSE,1,idaho,Idaho.1
-111.0492153,43.01988337,4341,FALSE,1,idaho,Idaho.1
-111.0467803,42.50325237,4342,FALSE,1,idaho,Idaho.1
-111.0486973,41.99620337,4343,FALSE,1,idaho,Idaho.1
-111.4945863,42.00017137,4344,FALSE,1,idaho,Idaho.1
-112.1005143,42.00230037,4345,FALSE,1,idaho,Idaho.1
-112.1471163,41.99905437,4346,FALSE,1,idaho,Idaho.1
-112.9895753,42.00114637,4347,FALSE,1,idaho,Idaho.1
-114.0390723,41.99539137,4348,FALSE,1,idaho,Idaho.1
-114.2694713,41.99592437,4349,FALSE,1,idaho,Idaho.1
-115.0248633,41.99650637,4350,FALSE,1,idaho,Idaho.1
-115.9475443,41.99459937,4351,FALSE,1,idaho,Idaho.1
-116.99231331,41.99479437,4352,FALSE,1,idaho,Idaho.1
-117.01886431,41.99479437,4353,FALSE,1,idaho,Idaho.1
-117.02629531,43.67903137,4354,FALSE,1,idaho,Idaho.1
-88.07159128,37.51103836,4355,FALSE,1,illinois,Illinois.1
-88.08791028,37.47632136,4356,FALSE,1,illinois,Illinois.1
-88.31174228,37.44290336,4357,FALSE,1,illinois,Illinois.1
-88.35921428,37.40936136,4358,FALSE,1,illinois,Illinois.1
-88.41989328,37.42034336,4359,FALSE,1,illinois,Illinois.1
-88.46768628,37.40080836,4360,FALSE,1,illinois,Illinois.1
-88.51136528,37.29690536,4361,FALSE,1,illinois,Illinois.1
-88.50146928,37.25783636,4362,FALSE,1,illinois,Illinois.1
-88.45073928,37.20572436,4363,FALSE,1,illinois,Illinois.1
-88.42255528,37.15696536,4364,FALSE,1,illinois,Illinois.1
-88.45051128,37.09872736,4365,FALSE,1,illinois,Illinois.1
-88.47684128,37.07220036,4366,FALSE,1,illinois,Illinois.1
-88.49074328,37.06823736,4367,FALSE,1,illinois,Illinois.1
-88.51731728,37.06482636,4368,FALSE,1,illinois,Illinois.1
-88.55931928,37.07287136,4369,FALSE,1,illinois,Illinois.1
-88.61426828,37.10910236,4370,FALSE,1,illinois,Illinois.1
-88.68842128,37.13546536,4371,FALSE,1,illinois,Illinois.1
-88.73916628,37.14123636,4372,FALSE,1,illinois,Illinois.1
-88.74656028,37.15216136,4373,FALSE,1,illinois,Illinois.1
-88.86335028,37.20224736,4374,FALSE,1,illinois,Illinois.1
-88.93256728,37.21845936,4375,FALSE,1,illinois,Illinois.1
-88.99324028,37.22008836,4376,FALSE,1,illinois,Illinois.1
-89.06510428,37.18591136,4377,FALSE,1,illinois,Illinois.1
-89.11689328,37.11218836,4378,FALSE,1,illinois,Illinois.1
-89.14641928,37.09323736,4379,FALSE,1,illinois,Illinois.1
-89.16962128,37.06428736,4380,FALSE,1,illinois,Illinois.1
-89.17440428,37.02576236,4381,FALSE,1,illinois,Illinois.1
-89.15031628,36.99849136,4382,FALSE,1,illinois,Illinois.1
-89.12993028,36.988165360000004,4383,FALSE,1,illinois,Illinois.1
-89.19358428,36.98682236,4384,FALSE,1,illinois,Illinois.1
-89.21012628,37.02902336,4385,FALSE,1,illinois,Illinois.1
-89.23775328,37.04178336,4386,FALSE,1,illinois,Illinois.1
-89.26413028,37.08717436,4387,FALSE,1,illinois,Illinois.1
-89.28431128,37.09129436,4388,FALSE,1,illinois,Illinois.1
-89.30336928,37.08543436,4389,FALSE,1,illinois,Illinois.1
-89.30977728,37.06095936,4390,FALSE,1,illinois,Illinois.1
-89.26431928,37.02778336,4391,FALSE,1,illinois,Illinois.1
-89.26207628,37.00873636,4392,FALSE,1,illinois,Illinois.1
-89.28284328,36.99925736,4393,FALSE,1,illinois,Illinois.1
-89.31105828,37.00973236,4394,FALSE,1,illinois,Illinois.1
-89.38302828,37.04926336,4395,FALSE,1,illinois,Illinois.1
-89.38007028,37.09913336,4396,FALSE,1,illinois,Illinois.1
-89.42388028,37.13725336,4397,FALSE,1,illinois,Illinois.1
-89.44060628,37.16536736,4398,FALSE,1,illinois,Illinois.1
-89.46830428,37.22431636,4399,FALSE,1,illinois,Illinois.1
-89.46539828,37.25378136,4400,FALSE,1,illinois,Illinois.1
-89.48968328,37.25605136,4401,FALSE,1,illinois,Illinois.1
-89.51397628,37.27645236,4402,FALSE,1,illinois,Illinois.1
-89.51397728,37.30501236,4403,FALSE,1,illinois,Illinois.1
-89.50067228,37.32949136,4404,FALSE,1,illinois,Illinois.1
-89.46883328,37.33945936,4405,FALSE,1,illinois,Illinois.1
-89.43582828,37.35576636,4406,FALSE,1,illinois,Illinois.1
-89.42766528,37.41106836,4407,FALSE,1,illinois,Illinois.1
-89.45371428,37.45323536,4408,FALSE,1,illinois,Illinois.1
-89.49487728,37.49177536,4409,FALSE,1,illinois,Illinois.1
-89.52506828,37.57200636,4410,FALSE,1,illinois,Illinois.1
-89.51346328,37.61597836,4411,FALSE,1,illinois,Illinois.1
-89.51927728,37.65042536,4412,FALSE,1,illinois,Illinois.1
-89.51347128,37.67989036,4413,FALSE,1,illinois,Illinois.1
-89.52161928,37.69484836,4414,FALSE,1,illinois,Illinois.1
-89.58153528,37.70615536,4415,FALSE,1,illinois,Illinois.1
-89.66656128,37.74550536,4416,FALSE,1,illinois,Illinois.1
-89.67596028,37.78402136,4417,FALSE,1,illinois,Illinois.1
